hostname,DevicePath,FullPath,Drive,FilePath,FileName,FileExtension,Username,SecurityID,SecurityType,SizeInBytes,Created,Modified,Accessed,Changed,FilenameCreated,FilenameModified,FilenameAccessed,FilenameChanged,FileAttributes,INode,Md5sum,Sha1sum,Sha256sum
win7-hx-api-mb,\Device\HarddiskVolume2,C:\Windows\winsxs\wow64_microsoft-windows-p..ll-preloc.resources_31bf3856ad364e35_6.1.7600.16385_en-us_27fbee50ef7f6588\about_eventlogs.help.txt,C,Windows\winsxs\wow64_microsoft-windows-p..ll-preloc.resources_31bf3856ad364e35_6.1.7600.16385_en-us_27fbee50ef7f6588,about_eventlogs.help.txt,txt,NT SERVICE\TrustedInstaller,S-1-5-80-956008885-3418522649-1831038044-1853292631-2271478464,SidTypeWellKnownGroup,5637,2011-04-12T07:38:29Z,2011-04-12T07:38:29Z,2011-04-12T07:38:30Z,2014-05-31T04:41:36Z,2014-05-31T04:41:36Z,2014-05-31T04:41:36Z,2014-05-31T04:41:36Z,2014-05-31T04:41:36Z,Archive,37882,59c7512b5261ac5d0a02fcc3e6fd077c,65d89797e2ac86cb5821ec946eb627ca6c4c95ff,c5999028e774c6535b17ada9893d684278810dfd8da82d60e3b812d22be09256
win7-hx-api-mb,\Device\HarddiskVolume2,C:\Windows\winsxs\wow64_microsoft-windows-p..ll-preloc.resources_31bf3856ad364e35_6.1.7600.16385_en-us_27fbee50ef7f6588\about_execution_policies.help.txt,C,Windows\winsxs\wow64_microsoft-windows-p..ll-preloc.resources_31bf3856ad364e35_6.1.7600.16385_en-us_27fbee50ef7f6588,about_execution_policies.help.txt,txt,NT SERVICE\TrustedInstaller,S-1-5-80-956008885-3418522649-1831038044-1853292631-2271478464,SidTypeWellKnownGroup,13252,2011-04-12T07:38:29Z,2011-04-12T07:38:29Z,2011-04-12T07:38:30Z,2014-05-31T04:41:36Z,2014-05-31T04:41:36Z,2014-05-31T04:41:36Z,2014-05-31T04:41:36Z,2014-05-31T04:41:36Z,Archive,37884,f82cde32b45bea260dfcefb28c72ce9e,7a99edb018b748452e9fc3b6810c1ccf657b3666,a261adbb9aae03c76d0678dda45997ea0d97b24b04ba3f17f9f56963903aa7b2
win7-hx-api-mb,\Device\HarddiskVolume2,C:\Windows\winsxs\wow64_microsoft-windows-p..ll-preloc.resources_31bf3856ad364e35_6.1.7600.16385_en-us_27fbee50ef7f6588\about_For.help.txt,C,Windows\winsxs\wow64_microsoft-windows-p..ll-preloc.resources_31bf3856ad364e35_6.1.7600.16385_en-us_27fbee50ef7f6588,about_For.help.txt,txt,NT SERVICE\TrustedInstaller,S-1-5-80-956008885-3418522649-1831038044-1853292631-2271478464,SidTypeWellKnownGroup,5305,2011-04-12T07:38:29Z,2011-04-12T07:38:29Z,2011-04-12T07:38:30Z,2014-05-31T04:41:36Z,2014-05-31T04:41:36Z,2014-05-31T04:41:36Z,2014-05-31T04:41:36Z,2014-05-31T04:41:36Z,Archive,37886,18cc7f5e7435194b0dad8ee8dd3a1793,ebf344fef3fd4f5e071acfead7104880d89ef77e,7366e7ca7cb79bb18c18a8f408840cfc0a84ce9ed915001376a0e6f716edfeb9
win7-hx-api-mb,\Device\HarddiskVolume2,C:\Windows\winsxs\wow64_microsoft-windows-p..ll-preloc.resources_31bf3856ad364e35_6.1.7600.16385_en-us_27fbee50ef7f6588\about_Foreach.help.txt,C,Windows\winsxs\wow64_microsoft-windows-p..ll-preloc.resources_31bf3856ad364e35_6.1.7600.16385_en-us_27fbee50ef7f6588,about_Foreach.help.txt,txt,NT SERVICE\TrustedInstaller,S-1-5-80-956008885-3418522649-1831038044-1853292631-2271478464,SidTypeWellKnownGroup,10053,2011-04-12T07:38:29Z,2011-04-12T07:38:29Z,2011-04-12T07:38:30Z,2014-05-31T04:41:36Z,2014-05-31T04:41:36Z,2014-05-31T04:41:36Z,2014-05-31T04:41:36Z,2014-05-31T04:41:36Z,Archive,37888,a012634c19a188800968ece8a2a74385,7f13a28eb695f840e8352e1ea0fefeac1f759a2e,ba65881c4b99034c7319c40e4145dd22872e8acc6b6f886eb95de4b252324caf
win7-hx-api-mb,\Device\HarddiskVolume2,C:\Windows\winsxs\wow64_microsoft-windows-p..ll-preloc.resources_31bf3856ad364e35_6.1.7600.16385_en-us_27fbee50ef7f6588\about_format.ps1xml.help.txt,C,Windows\winsxs\wow64_microsoft-windows-p..ll-preloc.resources_31bf3856ad364e35_6.1.7600.16385_en-us_27fbee50ef7f6588,about_format.ps1xml.help.txt,txt,NT SERVICE\TrustedInstaller,S-1-5-80-956008885-3418522649-1831038044-1853292631-2271478464,SidTypeWellKnownGroup,17969,2011-04-12T07:38:29Z,2011-04-12T07:38:29Z,2011-04-12T07:38:30Z,2014-05-31T04:41:36Z,2014-05-31T04:41:36Z,2014-05-31T04:41:36Z,2014-05-31T04:41:36Z,2014-05-31T04:41:36Z,Archive,37890,ebf6b26a926e6e9cd418b507698e0af3,ed0253d8ec8098360cbc3a2409e8e5ab53a47f11,52a7f15822fefa602bd7b125de0ea03becaa4e5c8bdd0346f849c688667abca1
win7-hx-api-mb,\Device\HarddiskVolume2,C:\Windows\winsxs\wow64_microsoft-windows-p..ll-preloc.resources_31bf3856ad364e35_6.1.7600.16385_en-us_27fbee50ef7f6588\about_functions.help.txt,C,Windows\winsxs\wow64_microsoft-windows-p..ll-preloc.resources_31bf3856ad364e35_6.1.7600.16385_en-us_27fbee50ef7f6588,about_functions.help.txt,txt,NT SERVICE\TrustedInstaller,S-1-5-80-956008885-3418522649-1831038044-1853292631-2271478464,SidTypeWellKnownGroup,15626,2011-04-12T07:38:29Z,2011-04-12T07:38:29Z,2011-04-12T07:38:30Z,2014-05-31T04:41:36Z,2014-05-31T04:41:36Z,2014-05-31T04:41:36Z,2014-05-31T04:41:36Z,2014-05-31T04:41:36Z,Archive,37892,7b29ab9dcf5e59eb86f8c030b395af79,0f845e5d60da54a5fb6209987635463e5484cecb,5bf2e0c2b3d8f44385dab3edddcf39527f3cadf162358919362fa41abe147865
win7-hx-api-mb,\Device\HarddiskVolume2,C:\Windows\winsxs\wow64_microsoft-windows-p..ll-preloc.resources_31bf3856ad364e35_6.1.7600.16385_en-us_27fbee50ef7f6588\about_functions_advanced.help.txt,C,Windows\winsxs\wow64_microsoft-windows-p..ll-preloc.resources_31bf3856ad364e35_6.1.7600.16385_en-us_27fbee50ef7f6588,about_functions_advanced.help.txt,txt,NT SERVICE\TrustedInstaller,S-1-5-80-956008885-3418522649-1831038044-1853292631-2271478464,SidTypeWellKnownGroup,3437,2011-04-12T07:38:29Z,2011-04-12T07:38:29Z,2011-04-12T07:38:30Z,2014-05-31T04:41:36Z,2014-05-31T04:41:36Z,2014-05-31T04:41:36Z,2014-05-31T04:41:36Z,2014-05-31T04:41:36Z,Archive,37894,5b4ae14fe4ff47bf87e7b768dc46ce03,4976cd1bb85a53abf6d0a42e575904d3ea2bb942,5306ebfdf7918c8bd9100a1e840662d33b0109f8e0ef852d23c3c17467e7f88d
win7-hx-api-mb,\Device\HarddiskVolume2,C:\Windows\winsxs\wow64_microsoft-windows-p..ll-preloc.resources_31bf3856ad364e35_6.1.7600.16385_en-us_27fbee50ef7f6588\about_functions_advanced_methods.help.txt,C,Windows\winsxs\wow64_microsoft-windows-p..ll-preloc.resources_31bf3856ad364e35_6.1.7600.16385_en-us_27fbee50ef7f6588,about_functions_advanced_methods.help.txt,txt,NT SERVICE\TrustedInstaller,S-1-5-80-956008885-3418522649-1831038044-1853292631-2271478464,SidTypeWellKnownGroup,9333,2011-04-12T07:38:29Z,2011-04-12T07:38:29Z,2011-04-12T07:38:30Z,2014-05-31T04:41:36Z,2014-05-31T04:41:36Z,2014-05-31T04:41:36Z,2014-05-31T04:41:36Z,2014-05-31T04:41:36Z,Archive,37896,68ab90b7dab1a5f9b37c469c72e84096,6fbb61c406f36fe374a570d94b3b9656fc2fdfc2,d6f7acf2d9741613094c09f956cbb2f82bd89318223095829faab40d4d476eec
win7-hx-api-mb,\Device\HarddiskVolume2,C:\Windows\winsxs\wow64_microsoft-windows-p..ll-preloc.resources_31bf3856ad364e35_6.1.7600.16385_en-us_27fbee50ef7f6588\about_functions_advanced_parameters.help.txt,C,Windows\winsxs\wow64_microsoft-windows-p..ll-preloc.resources_31bf3856ad364e35_6.1.7600.16385_en-us_27fbee50ef7f6588,about_functions_advanced_parameters.help.txt,txt,NT SERVICE\TrustedInstaller,S-1-5-80-956008885-3418522649-1831038044-1853292631-2271478464,SidTypeWellKnownGroup,16140,2011-04-12T07:38:29Z,2011-04-12T07:38:29Z,2011-04-12T07:38:30Z,2014-05-31T04:41:36Z,2014-05-31T04:41:36Z,2014-05-31T04:41:36Z,2014-05-31T04:41:36Z,2014-05-31T04:41:36Z,Archive,37898,dd3a21a98a0c62745e9a09f165d24676,c27cc4c834637ee38c947a3e56de67458348cbb2,7380ce7bb8e9b3e87ba91b25cca7d47aed75846bf62faae4efffdf6e816fdae6
win7-hx-api-mb,\Device\HarddiskVolume2,C:\Windows\winsxs\wow64_microsoft-windows-p..ll-preloc.resources_31bf3856ad364e35_6.1.7600.16385_en-us_27fbee50ef7f6588\about_functions_cmdletbindingattribute.help.txt,C,Windows\winsxs\wow64_microsoft-windows-p..ll-preloc.resources_31bf3856ad364e35_6.1.7600.16385_en-us_27fbee50ef7f6588,about_functions_cmdletbindingattribute.help.txt,txt,NT SERVICE\TrustedInstaller,S-1-5-80-956008885-3418522649-1831038044-1853292631-2271478464,SidTypeWellKnownGroup,3006,2011-04-12T07:38:29Z,2011-04-12T07:38:29Z,2011-04-12T07:38:30Z,2014-05-31T04:41:36Z,2014-05-31T04:41:36Z,2014-05-31T04:41:36Z,2014-05-31T04:41:36Z,2014-05-31T04:41:36Z,Archive,37900,0aa24c2ac8720c212bd2f73b100ab4e8,3672ed0c4a84952232560683d473ee320989f742,f6a22568067c8eface6e0597c43374af3506ba73173a6e3daf2ba495dbc950de
win7-hx-api-mb,\Device\HarddiskVolume2,C:\Windows\winsxs\wow64_microsoft-windows-p..ll-preloc.resources_31bf3856ad364e35_6.1.7600.16385_en-us_27fbee50ef7f6588\about_hash_tables.help.txt,C,Windows\winsxs\wow64_microsoft-windows-p..ll-preloc.resources_31bf3856ad364e35_6.1.7600.16385_en-us_27fbee50ef7f6588,about_hash_tables.help.txt,txt,NT SERVICE\TrustedInstaller,S-1-5-80-956008885-3418522649-1831038044-1853292631-2271478464,SidTypeWellKnownGroup,6365,2011-04-12T07:38:29Z,2011-04-12T07:38:29Z,2011-04-12T07:38:30Z,2014-05-31T04:41:36Z,2014-05-31T04:41:36Z,2014-05-31T04:41:36Z,2014-05-31T04:41:36Z,2014-05-31T04:41:36Z,Archive,37902,8b6304c033642b3864f52c9772a95950,57543ad2ecd2c03e537c4980af71168de73fe90b,402b062fb414c3389b6fc02b7c052efed071ee90df609613d00c7d3cd37d86ba
win7-hx-api-mb,\Device\HarddiskVolume2,C:\Windows\winsxs\wow64_microsoft-windows-p..ll-preloc.resources_31bf3856ad364e35_6.1.7600.16385_en-us_27fbee50ef7f6588\about_History.help.txt,C,Windows\winsxs\wow64_microsoft-windows-p..ll-preloc.resources_31bf3856ad364e35_6.1.7600.16385_en-us_27fbee50ef7f6588,about_History.help.txt,txt,NT SERVICE\TrustedInstaller,S-1-5-80-956008885-3418522649-1831038044-1853292631-2271478464,SidTypeWellKnownGroup,3162,2011-04-12T07:38:29Z,2011-04-12T07:38:29Z,2011-04-12T07:38:30Z,2014-05-31T04:41:36Z,2014-05-31T04:41:36Z,2014-05-31T04:41:36Z,2014-05-31T04:41:36Z,2014-05-31T04:41:36Z,Archive,37904,5247459f303b12b74cf35c88ba7679f0,3d932ea4c6908fe58e8047363623b523d485307d,5075e80ec46ab03b51a041de1ef88bced94aff35791c4810cdded71661863ca3
win7-hx-api-mb,\Device\HarddiskVolume2,C:\Windows\winsxs\wow64_microsoft-windows-p..ll-preloc.resources_31bf3856ad364e35_6.1.7600.16385_en-us_27fbee50ef7f6588\about_If.help.txt,C,Windows\winsxs\wow64_microsoft-windows-p..ll-preloc.resources_31bf3856ad364e35_6.1.7600.16385_en-us_27fbee50ef7f6588,about_If.help.txt,txt,NT SERVICE\TrustedInstaller,S-1-5-80-956008885-3418522649-1831038044-1853292631-2271478464,SidTypeWellKnownGroup,3234,2011-04-12T07:38:29Z,2011-04-12T07:38:29Z,2011-04-12T07:38:30Z,2014-05-31T04:41:36Z,2014-05-31T04:41:36Z,2014-05-31T04:41:36Z,2014-05-31T04:41:36Z,2014-05-31T04:41:36Z,Archive,37906,5ed2ac359cca7cc708694b6a676384a0,bc0173216d3f7124c0b4cd1854b100062d192999,3ad7fd0279f054e1992415f47e6e16b147485ab82bad6038f05aff5f2c5605b9
win7-hx-api-mb,\Device\HarddiskVolume2,C:\Windows\winsxs\wow64_microsoft-windows-p..ll-preloc.resources_31bf3856ad364e35_6.1.7600.16385_en-us_27fbee50ef7f6588\about_jobs.help.txt,C,Windows\winsxs\wow64_microsoft-windows-p..ll-preloc.resources_31bf3856ad364e35_6.1.7600.16385_en-us_27fbee50ef7f6588,about_jobs.help.txt,txt,NT SERVICE\TrustedInstaller,S-1-5-80-956008885-3418522649-1831038044-1853292631-2271478464,SidTypeWellKnownGroup,12479,2011-04-12T07:38:29Z,2011-04-12T07:38:29Z,2011-04-12T07:38:30Z,2014-05-31T04:41:36Z,2014-05-31T04:41:36Z,2014-05-31T04:41:36Z,2014-05-31T04:41:36Z,2014-05-31T04:41:36Z,Archive,37908,e820b3afc4b36f28adad78b40d6c5a2d,1333bb8e78cd0c3adb90ba3077ca9aa87cd462de,772d3fe1423995399601cc11f89b2e4d9609baaeb83120c3fb294566f16d079c
win7-hx-api-mb,\Device\HarddiskVolume2,C:\Windows\winsxs\wow64_microsoft-windows-p..ll-preloc.resources_31bf3856ad364e35_6.1.7600.16385_en-us_27fbee50ef7f6588\about_job_details.help.txt,C,Windows\winsxs\wow64_microsoft-windows-p..ll-preloc.resources_31bf3856ad364e35_6.1.7600.16385_en-us_27fbee50ef7f6588,about_job_details.help.txt,txt,NT SERVICE\TrustedInstaller,S-1-5-80-956008885-3418522649-1831038044-1853292631-2271478464,SidTypeWellKnownGroup,8785,2011-04-12T07:38:29Z,2011-04-12T07:38:29Z,2011-04-12T07:38:30Z,2014-05-31T04:41:36Z,2014-05-31T04:41:36Z,2014-05-31T04:41:36Z,2014-05-31T04:41:36Z,2014-05-31T04:41:36Z,Archive,37910,2300489f3d24d182e0134470cce76158,d9c233b41b50b37dad78d8bcdeacb8475a0b88b3,cad0edabb7a3b710c9df4bb2be03db8beaacb6527c26d9787d6f72d0a30f26dd
win7-hx-api-mb,\Device\HarddiskVolume2,C:\Windows\winsxs\wow64_microsoft-windows-p..ll-preloc.resources_31bf3856ad364e35_6.1.7600.16385_en-us_27fbee50ef7f6588\about_join.help.txt,C,Windows\winsxs\wow64_microsoft-windows-p..ll-preloc.resources_31bf3856ad364e35_6.1.7600.16385_en-us_27fbee50ef7f6588,about_join.help.txt,txt,NT SERVICE\TrustedInstaller,S-1-5-80-956008885-3418522649-1831038044-1853292631-2271478464,SidTypeWellKnownGroup,2451,2011-04-12T07:38:29Z,2011-04-12T07:38:29Z,2011-04-12T07:38:30Z,2014-05-31T04:41:36Z,2014-05-31T04:41:36Z,2014-05-31T04:41:36Z,2014-05-31T04:41:36Z,2014-05-31T04:41:36Z,Archive,37912,81f6388a6beae9dc1255d05fd2c8646a,1ffcd0340ffcbec98c0b7d2a8658fb6e86719de1,6c94e68a780ba445066c3453ab1bb6d71216e32d44282bd3c6228a121f5cf9f3
win7-hx-api-mb,\Device\HarddiskVolume2,C:\Windows\winsxs\wow64_microsoft-windows-p..ll-preloc.resources_31bf3856ad364e35_6.1.7600.16385_en-us_27fbee50ef7f6588\about_Language_Keywords.help.txt,C,Windows\winsxs\wow64_microsoft-windows-p..ll-preloc.resources_31bf3856ad364e35_6.1.7600.16385_en-us_27fbee50ef7f6588,about_Language_Keywords.help.txt,txt,NT SERVICE\TrustedInstaller,S-1-5-80-956008885-3418522649-1831038044-1853292631-2271478464,SidTypeWellKnownGroup,11506,2011-04-12T07:38:29Z,2011-04-12T07:38:29Z,2011-04-12T07:38:30Z,2014-05-31T04:41:36Z,2014-05-31T04:41:36Z,2014-05-31T04:41:36Z,2014-05-31T04:41:36Z,2014-05-31T04:41:36Z,Archive,37914,0ad599ac4f7c8906c0d229788e96254a,83829f9390cc71c4fc0d5b89cb54705bf6149846,ce445ae30da19371d775e9e43882793927a2872654fe4c270578a698348bae90
win7-hx-api-mb,\Device\HarddiskVolume2,C:\Windows\winsxs\wow64_microsoft-windows-p..ll-preloc.resources_31bf3856ad364e35_6.1.7600.16385_en-us_27fbee50ef7f6588\about_Line_Editing.help.txt,C,Windows\winsxs\wow64_microsoft-windows-p..ll-preloc.resources_31bf3856ad364e35_6.1.7600.16385_en-us_27fbee50ef7f6588,about_Line_Editing.help.txt,txt,NT SERVICE\TrustedInstaller,S-1-5-80-956008885-3418522649-1831038044-1853292631-2271478464,SidTypeWellKnownGroup,1573,2011-04-12T07:38:29Z,2011-04-12T07:38:29Z,2011-04-12T07:38:30Z,2014-05-31T04:41:36Z,2014-05-31T04:41:36Z,2014-05-31T04:41:36Z,2014-05-31T04:41:36Z,2014-05-31T04:41:36Z,Archive,37916,990713f37dcc0aa688f78f4fbdb2b86c,889589fe2ef2f442f4e5e9cd07f7e71e6a702c1b,668d5e7e4ed0e9551e9415bbc623e20955affaecf263360d0f1c77f1e8c180f2
win7-hx-api-mb,\Device\HarddiskVolume2,C:\Windows\winsxs\wow64_microsoft-windows-p..ll-preloc.resources_31bf3856ad364e35_6.1.7600.16385_en-us_27fbee50ef7f6588\about_locations.help.txt,C,Windows\winsxs\wow64_microsoft-windows-p..ll-preloc.resources_31bf3856ad364e35_6.1.7600.16385_en-us_27fbee50ef7f6588,about_locations.help.txt,txt,NT SERVICE\TrustedInstaller,S-1-5-80-956008885-3418522649-1831038044-1853292631-2271478464,SidTypeWellKnownGroup,4517,2011-04-12T07:38:29Z,2011-04-12T07:38:29Z,2011-04-12T07:38:30Z,2014-05-31T04:41:36Z,2014-05-31T04:41:36Z,2014-05-31T04:41:36Z,2014-05-31T04:41:36Z,2014-05-31T04:41:36Z,Archive,37918,dacf3b0d8819b5f706b94db45c0ee402,8b2693f34e6ee71d3b885dbb0ec614befcf63449,34aaaa4de11397215cb2778462bd0a4d6b2e58f7b560b6f52aff405d2ee92ab2
win7-hx-api-mb,\Device\HarddiskVolume2,C:\Windows\winsxs\wow64_microsoft-windows-p..ll-preloc.resources_31bf3856ad364e35_6.1.7600.16385_en-us_27fbee50ef7f6588\about_logical_operators.help.txt,C,Windows\winsxs\wow64_microsoft-windows-p..ll-preloc.resources_31bf3856ad364e35_6.1.7600.16385_en-us_27fbee50ef7f6588,about_logical_operators.help.txt,txt,NT SERVICE\TrustedInstaller,S-1-5-80-956008885-3418522649-1831038044-1853292631-2271478464,SidTypeWellKnownGroup,2761,2011-04-12T07:38:29Z,2011-04-12T07:38:29Z,2011-04-12T07:38:30Z,2014-05-31T04:41:36Z,2014-05-31T04:41:36Z,2014-05-31T04:41:36Z,2014-05-31T04:41:36Z,2014-05-31T04:41:36Z,Archive,37920,8f9bc2797b95d1456a705b69819a828b,d17e7443f210fd9caa127e0173d470841ede2db2,36ccd7847b33fa23d84da4a7e3d98821dc119c91534f5d1e53f9db6005fba41a
win7-hx-api-mb,\Device\HarddiskVolume2,C:\Windows\winsxs\wow64_microsoft-windows-p..ll-preloc.resources_31bf3856ad364e35_6.1.7600.16385_en-us_27fbee50ef7f6588\about_methods.help.txt,C,Windows\winsxs\wow64_microsoft-windows-p..ll-preloc.resources_31bf3856ad364e35_6.1.7600.16385_en-us_27fbee50ef7f6588,about_methods.help.txt,txt,NT SERVICE\TrustedInstaller,S-1-5-80-956008885-3418522649-1831038044-1853292631-2271478464,SidTypeWellKnownGroup,6716,2011-04-12T07:38:29Z,2011-04-12T07:38:29Z,2011-04-12T07:38:30Z,2014-05-31T04:41:36Z,2014-05-31T04:41:36Z,2014-05-31T04:41:36Z,2014-05-31T04:41:36Z,2014-05-31T04:41:36Z,Archive,37922,6b43c71a84500386d5f27defd6565fa2,aa30ce3cf468bfadfc0621d712ffa4a33fa6d9c5,4f4607cfe8019088da7343c65cdeccf20f3b143d88d75f0a1e0d3213cd134f8a
win7-hx-api-mb,\Device\HarddiskVolume2,C:\Windows\winsxs\wow64_microsoft-windows-p..ll-preloc.resources_31bf3856ad364e35_6.1.7600.16385_en-us_27fbee50ef7f6588\about_modules.help.txt,C,Windows\winsxs\wow64_microsoft-windows-p..ll-preloc.resources_31bf3856ad364e35_6.1.7600.16385_en-us_27fbee50ef7f6588,about_modules.help.txt,txt,NT SERVICE\TrustedInstaller,S-1-5-80-956008885-3418522649-1831038044-1853292631-2271478464,SidTypeWellKnownGroup,13009,2011-04-12T07:38:29Z,2011-04-12T07:38:29Z,2011-04-12T07:38:30Z,2014-05-31T04:41:36Z,2014-05-31T04:41:36Z,2014-05-31T04:41:36Z,2014-05-31T04:41:36Z,2014-05-31T04:41:36Z,Archive,37924,d5e0ab3b288a05cd5fc599e54b9be2d7,b144c7df854be7fe66764f9144d5942701dd8609,4896a7da09afa4ba971245023a1553616def5fe598eeb5d2c0a3576259f280f2
win7-hx-api-mb,\Device\HarddiskVolume2,C:\Windows\winsxs\wow64_microsoft-windows-p..ll-preloc.resources_31bf3856ad364e35_6.1.7600.16385_en-us_27fbee50ef7f6588\about_objects.help.txt,C,Windows\winsxs\wow64_microsoft-windows-p..ll-preloc.resources_31bf3856ad364e35_6.1.7600.16385_en-us_27fbee50ef7f6588,about_objects.help.txt,txt,NT SERVICE\TrustedInstaller,S-1-5-80-956008885-3418522649-1831038044-1853292631-2271478464,SidTypeWellKnownGroup,2792,2011-04-12T07:38:29Z,2011-04-12T07:38:29Z,2011-04-12T07:38:30Z,2014-05-31T04:41:36Z,2014-05-31T04:41:36Z,2014-05-31T04:41:36Z,2014-05-31T04:41:36Z,2014-05-31T04:41:36Z,Archive,37926,eb466f74dbd492ac5e4e642151b29e13,07d79f06ec04024490df8d7d4c325e313038a946,ecc728797338a52970872f9795128f7d2e1142cd42f4e67a28e27267b4b098e8
win7-hx-api-mb,\Device\HarddiskVolume2,C:\Windows\winsxs\wow64_microsoft-windows-p..ll-preloc.resources_31bf3856ad364e35_6.1.7600.16385_en-us_27fbee50ef7f6588\about_operators.help.txt,C,Windows\winsxs\wow64_microsoft-windows-p..ll-preloc.resources_31bf3856ad364e35_6.1.7600.16385_en-us_27fbee50ef7f6588,about_operators.help.txt,txt,NT SERVICE\TrustedInstaller,S-1-5-80-956008885-3418522649-1831038044-1853292631-2271478464,SidTypeWellKnownGroup,7127,2011-04-12T07:38:29Z,2011-04-12T07:38:29Z,2011-04-12T07:38:30Z,2014-05-31T04:41:36Z,2014-05-31T04:41:36Z,2014-05-31T04:41:36Z,2014-05-31T04:41:36Z,2014-05-31T04:41:36Z,Archive,37928,bba4d9d2698b576530f9337ccc056fc0,1400a88259fbcfc895eeaf6ac6a70ef75cfbb4f4,abf5e9060b66b5a498cd735d8243a5111a2f37c82c326dd375c0bb5cd21627ef
win7-hx-api-mb,\Device\HarddiskVolume2,C:\Windows\winsxs\wow64_microsoft-windows-p..ll-preloc.resources_31bf3856ad364e35_6.1.7600.16385_en-us_27fbee50ef7f6588\about_parameters.help.txt,C,Windows\winsxs\wow64_microsoft-windows-p..ll-preloc.resources_31bf3856ad364e35_6.1.7600.16385_en-us_27fbee50ef7f6588,about_parameters.help.txt,txt,NT SERVICE\TrustedInstaller,S-1-5-80-956008885-3418522649-1831038044-1853292631-2271478464,SidTypeWellKnownGroup,9042,2011-04-12T07:38:29Z,2011-04-12T07:38:29Z,2011-04-12T07:38:30Z,2014-05-31T04:41:36Z,2014-05-31T04:41:36Z,2014-05-31T04:41:36Z,2014-05-31T04:41:36Z,2014-05-31T04:41:36Z,Archive,37930,bd7ea6bc90d01a0602f613da704da5bd,ea706ab5cea7815cffe7e7c83c998301763625c1,40ad4ed4d5c20a9c034adf54b8459b6f713b95ee9b9446310f9e01843722d3c0
win7-hx-api-mb,\Device\HarddiskVolume2,C:\Windows\winsxs\wow64_microsoft-windows-p..ll-preloc.resources_31bf3856ad364e35_6.1.7600.16385_en-us_27fbee50ef7f6588\about_Parsing.help.txt,C,Windows\winsxs\wow64_microsoft-windows-p..ll-preloc.resources_31bf3856ad364e35_6.1.7600.16385_en-us_27fbee50ef7f6588,about_Parsing.help.txt,txt,NT SERVICE\TrustedInstaller,S-1-5-80-956008885-3418522649-1831038044-1853292631-2271478464,SidTypeWellKnownGroup,2576,2011-04-12T07:38:29Z,2011-04-12T07:38:29Z,2011-04-12T07:38:30Z,2014-05-31T04:41:36Z,2014-05-31T04:41:36Z,2014-05-31T04:41:36Z,2014-05-31T04:41:36Z,2014-05-31T04:41:36Z,Archive,37932,2209dcd8e1b1b3508404a93ae2b4dac2,900b8058d93e61f05eee0f05f9d4b32a882a3698,5af6713ef8f416ef4bbd7c81fcb9caa1778ac4746ccab2eb1f7dcd254181cb08
win7-hx-api-mb,\Device\HarddiskVolume2,C:\Windows\winsxs\wow64_microsoft-windows-p..ll-preloc.resources_31bf3856ad364e35_6.1.7600.16385_en-us_27fbee50ef7f6588\about_Path_Syntax.help.txt,C,Windows\winsxs\wow64_microsoft-windows-p..ll-preloc.resources_31bf3856ad364e35_6.1.7600.16385_en-us_27fbee50ef7f6588,about_Path_Syntax.help.txt,txt,NT SERVICE\TrustedInstaller,S-1-5-80-956008885-3418522649-1831038044-1853292631-2271478464,SidTypeWellKnownGroup,5391,2011-04-12T07:38:29Z,2011-04-12T07:38:29Z,2011-04-12T07:38:30Z,2014-05-31T04:41:36Z,2014-05-31T04:41:36Z,2014-05-31T04:41:36Z,2014-05-31T04:41:36Z,2014-05-31T04:41:36Z,Archive,37934,ad60d27a0f5b7b6a9138c82a93b0928f,a2876f0e570a698f5c721d34bf2eaf5c7dccad8c,2c04701294f26e634297d7c0da90b8f68118444796757eba42ef4e088784af01
win7-hx-api-mb,\Device\HarddiskVolume2,C:\Windows\winsxs\wow64_microsoft-windows-p..ll-preloc.resources_31bf3856ad364e35_6.1.7600.16385_en-us_27fbee50ef7f6588\about_pipelines.help.txt,C,Windows\winsxs\wow64_microsoft-windows-p..ll-preloc.resources_31bf3856ad364e35_6.1.7600.16385_en-us_27fbee50ef7f6588,about_pipelines.help.txt,txt,NT SERVICE\TrustedInstaller,S-1-5-80-956008885-3418522649-1831038044-1853292631-2271478464,SidTypeWellKnownGroup,19156,2011-04-12T07:38:29Z,2011-04-12T07:38:29Z,2011-04-12T07:38:30Z,2014-05-31T04:41:36Z,2014-05-31T04:41:36Z,2014-05-31T04:41:36Z,2014-05-31T04:41:36Z,2014-05-31T04:41:36Z,Archive,37936,ea96217fa09366fb2aa409c053b4d600,d56a183f2f8be275966066a4abbe50e2d84f87aa,25b371904f2b56eeba166379041c68fb9372875f6accf6cef668d47c6a0d9a05
